date,year,component_id,component_label,country,value,net_mass
2015-05-01,2015,L7GP,Sound and vision equipment,South Korea,3854301.0,237649.0
2015-05-01,2015,L7GP,Sound and vision equipment,Taiwan,2753624.0,112360.0
2015-06-01,2015,L7GP,Sound and vision equipment,China,63126284.0,4241498.0
2015-06-01,2015,L7GP,Sound and vision equipment,Hong Kong,11897862.0,567878.0
2015-06-01,2015,L7GP,Sound and vision equipment,Japan,9562393.0,80372.0
2015-06-01,2015,L7GP,Sound and vision equipment,South Korea,4822724.0,273289.0
2015-06-01,2015,L7GP,Sound and vision equipment,Taiwan,6131853.0,166383.0
2015-07-01,2015,L7GP,Sound and vision equipment,China,67615580.0,4989839.0
2015-07-01,2015,L7GP,Sound and vision equipment,Hong Kong,18993126.0,819489.0
2015-07-01,2015,L7GP,Sound and vision equipment,Japan,9159770.0,81192.0
2015-07-01,2015,L7GP,Sound and vision equipment,South Korea,2639649.0,167035.0
2015-07-01,2015,L7GP,Sound and vision equipment,Taiwan,7635001.0,357706.0
2015-08-01,2015,L7GP,Sound and vision equipment,China,65919333.0,4392268.0
2015-08-01,2015,L7GP,Sound and vision equipment,Hong Kong,13199625.0,615703.0
2015-08-01,2015,L7GP,Sound and vision equipment,Japan,14434990.0,129916.0
2015-08-01,2015,L7GP,Sound and vision equipment,South Korea,2665989.0,155548.0
2015-08-01,2015,L7GP,Sound and vision equipment,Taiwan,5313394.0,195252.0
2015-09-01,2015,L7GP,Sound and vision equipment,China,83958941.0,4930420.0
2015-09-01,2015,L7GP,Sound and vision equipment,Hong Kong,16767371.0,764851.0
2015-09-01,2015,L7GP,Sound and vision equipment,Japan,9804494.0,55254.0
2015-09-01,2015,L7GP,Sound and vision equipment,South Korea,3335045.0,222990.0
2015-09-01,2015,L7GP,Sound and vision equipment,Taiwan,6203714.0,158578.0
2015-10-01,2015,L7GP,Sound and vision equipment,China,100527083.0,6628648.0
2015-10-01,2015,L7GP,Sound and vision equipment,Hong Kong,19592918.0,930792.0
2015-10-01,2015,L7GP,Sound and vision equipment,Japan,11783172.0,65278.0
2015-10-01,2015,L7GP,Sound and vision equipment,South Korea,4989716.0,369211.0
2015-10-01,2015,L7GP,Sound and vision equipment,Taiwan,5749515.0,115794.0
2015-11-01,2015,L7GP,Sound and vision equipment,China,104514310.0,6608611.0
2015-11-01,2015,L7GP,Sound and vision equipment,Hong Kong,40664358.0,1020201.0
2015-11-01,2015,L7GP,Sound and vision equipment,Japan,11515618.0,65477.0
2015-11-01,2015,L7GP,Sound and vision equipment,South Korea,5645343.0,435702.0
2015-11-01,2015,L7GP,Sound and vision equipment,Taiwan,12741962.0,189973.0
2015-12-01,2015,L7GP,Sound and vision equipment,China,102177917.0,5937926.0
2015-12-01,2015,L7GP,Sound and vision equipment,Hong Kong,17520564.0,653476.0
2015-12-01,2015,L7GP,Sound and vision equipment,Japan,8247197.0,38752.0
2015-12-01,2015,L7GP,Sound and vision equipment,South Korea,5871037.0,493905.0
2015-12-01,2015,L7GP,Sound and vision equipment,Taiwan,7580102.0,109348.0
2016-01-01,2016,L7GP,Sound and vision equipment,China,85205205.0,4935854.0
2016-01-01,2016,L7GP,Sound and vision equipment,Hong Kong,14373544.0,755571.0
2016-01-01,2016,L7GP,Sound and vision equipment,Japan,11519188.0,57836.0
2016-01-01,2016,L7GP,Sound and vision equipment,South Korea,4959164.0,264612.0
2016-01-01,2016,L7GP,Sound and vision equipment,Taiwan,7293276.0,259058.0
2016-02-01,2016,L7GP,Sound and vision equipment,China,72316351.0,3859837.0
2016-02-01,2016,L7GP,Sound and vision equipment,Hong Kong,8693597.0,492288.0
2016-02-01,2016,L7GP,Sound and vision equipment,Japan,9684657.0,49630.0
2016-02-01,2016,L7GP,Sound and vision equipment,South Korea,3779305.0,221965.0
2016-02-01,2016,L7GP,Sound and vision equipment,Taiwan,7420884.0,183108.0
2016-03-01,2016,L7GP,Sound and vision equipment,China,67760637.0,3568893.0
2016-03-01,2016,L7GP,Sound and vision equipment,Hong Kong,11034718.0,551114.0
2016-03-01,2016,L7GP,Sound and vision equipment,Japan,10903099.0,75743.0
2016-03-01,2016,L7GP,Sound and vision equipment,South Korea,4549758.0,252492.0
2016-03-01,2016,L7GP,Sound and vision equipment,Taiwan,12016260.0,235294.0
2016-04-01,2016,L7GP,Sound and vision equipment,China,76205578.0,3944116.0
2016-04-01,2016,L7GP,Sound and vision equipment,Hong Kong,12533499.0,777744.0
2016-04-01,2016,L7GP,Sound and vision equipment,Japan,9228883.0,62103.0
2016-04-01,2016,L7GP,Sound and vision equipment,South Korea,4988153.0,303487.0
2016-04-01,2016,L7GP,Sound and vision equipment,Taiwan,12797298.0,250180.0
2016-05-01,2016,L7GP,Sound and vision equipment,China,82110243.0,4162049.0
2016-05-01,2016,L7GP,Sound and vision equipment,Hong Kong,14643693.0,529386.0
2016-05-01,2016,L7GP,Sound and vision equipment,Japan,7992838.0,74768.0
2016-05-01,2016,L7GP,Sound and vision equipment,South Korea,4970005.0,324982.0
2016-05-01,2016,L7GP,Sound and vision equipment,Taiwan,7243981.0,197361.0
2016-06-01,2016,L7GP,Sound and vision equipment,China,88520961.0,4583225.0
2016-06-01,2016,L7GP,Sound and vision equipment,Hong Kong,17748037.0,578522.0
2016-06-01,2016,L7GP,Sound and vision equipment,Japan,9085324.0,90422.0
2016-06-01,2016,L7GP,Sound and vision equipment,South Korea,3132380.0,196584.0
2016-06-01,2016,L7GP,Sound and vision equipment,Taiwan,5563344.0,203709.0
2016-07-01,2016,L7GP,Sound and vision equipment,China,79821493.0,4391431.0
2016-07-01,2016,L7GP,Sound and vision equipment,Hong Kong,13952608.0,634054.0
2016-07-01,2016,L7GP,Sound and vision equipment,Japan,8412712.0,84026.0
2016-07-01,2016,L7GP,Sound and vision equipment,South Korea,2529489.0,124251.0
2016-07-01,2016,L7GP,Sound and vision equipment,Taiwan,7130258.0,189368.0
2016-08-01,2016,L7GP,Sound and vision equipment,China,90613130.0,4399852.0
2016-08-01,2016,L7GP,Sound and vision equipment,Hong Kong,16032255.0,654344.0
2016-08-01,2016,L7GP,Sound and vision equipment,Japan,10430590.0,95421.0
2016-08-01,2016,L7GP,Sound and vision equipment,South Korea,3061773.0,162590.0
2016-08-01,2016,L7GP,Sound and vision equipment,Taiwan,10255173.0,127243.0
2016-09-01,2016,L7GP,Sound and vision equipment,China,90765483.0,4593554.0
2016-09-01,2016,L7GP,Sound and vision equipment,Hong Kong,27088651.0,761917.0
2016-09-01,2016,L7GP,Sound and vision equipment,Japan,8017933.0,107721.0
2016-09-01,2016,L7GP,Sound and vision equipment,South Korea,2765764.0,173697.0
2016-09-01,2016,L7GP,Sound and vision equipment,Taiwan,6594992.0,167060.0
2016-10-01,2016,L7GP,Sound and vision equipment,China,96729310.0,5361545.0
2016-10-01,2016,L7GP,Sound and vision equipment,Hong Kong,15267009.0,692391.0
2016-10-01,2016,L7GP,Sound and vision equipment,Japan,9547861.0,76423.0
2016-10-01,2016,L7GP,Sound and vision equipment,South Korea,3876973.0,269708.0
2016-10-01,2016,L7GP,Sound and vision equipment,Taiwan,12068510.0,250691.0
2016-11-01,2016,L7GP,Sound and vision equipment,China,107947029.0,5997123.0
2016-11-01,2016,L7GP,Sound and vision equipment,Hong Kong,28078823.0,998073.0
2016-11-01,2016,L7GP,Sound and vision equipment,Japan,9174121.0,54873.0
2016-11-01,2016,L7GP,Sound and vision equipment,South Korea,4133134.0,208256.0
2016-11-01,2016,L7GP,Sound and vision equipment,Taiwan,12566948.0,271517.0
2016-12-01,2016,L7GP,Sound and vision equipment,China,109456465.0,5782367.0
2016-12-01,2016,L7GP,Sound and vision equipment,Hong Kong,24896875.0,846257.0
2016-12-01,2016,L7GP,Sound and vision equipment,Japan,9827428.0,46259.0
2016-12-01,2016,L7GP,Sound and vision equipment,South Korea,4033266.0,201056.0
2016-12-01,2016,L7GP,Sound and vision equipment,Taiwan,21798791.0,202759.0
2017-01-01,2017,L7GP,Sound and vision equipment,China,85296162.0,4098373.0
2017-01-01,2017,L7GP,Sound and vision equipment,Hong Kong,17803932.0,746714.0
2017-01-01,2017,L7GP,Sound and vision equipment,Japan,8631108.0,28402.0
2017-01-01,2017,L7GP,Sound and vision equipment,South Korea,5791962.0,328780.0
2017-01-01,2017,L7GP,Sound and vision equipment,Taiwan,10941913.0,269164.0
2017-02-01,2017,L7GP,Sound and vision equipment,China,63810600.0,3291823.0
2017-02-01,2017,L7GP,Sound and vision equipment,Hong Kong,11657911.0,443264.0
2017-02-01,2017,L7GP,Sound and vision equipment,Japan,10558139.0,76775.0
2017-02-01,2017,L7GP,Sound and vision equipment,South Korea,4389121.0,242369.0
2017-02-01,2017,L7GP,Sound and vision equipment,Taiwan,4026250.0,125848.0
2017-03-01,2017,L7GP,Sound and vision equipment,China,61890439.0,3017382.0
2017-03-01,2017,L7GP,Sound and vision equipment,Hong Kong,14701617.0,491771.0
2017-03-01,2017,L7GP,Sound and vision equipment,Japan,8577630.0,40810.0
2017-03-01,2017,L7GP,Sound and vision equipment,South Korea,5802399.0,387613.0
2017-03-01,2017,L7GP,Sound and vision equipment,Taiwan,12383134.0,161807.0
2017-04-01,2017,L7GP,Sound and vision equipment,China,64314726.0,3212869.0
2017-04-01,2017,L7GP,Sound and vision equipment,Hong Kong,14631615.0,388372.0
2017-04-01,2017,L7GP,Sound and vision equipment,Japan,6954809.0,32878.0
2017-04-01,2017,L7GP,Sound and vision equipment,South Korea,3065535.0,126225.0
2017-04-01,2017,L7GP,Sound and vision equipment,Taiwan,7983689.0,174391.0
2017-05-01,2017,L7GP,Sound and vision equipment,China,70633908.0,3937256.0
2017-05-01,2017,L7GP,Sound and vision equipment,Hong Kong,15084253.0,460731.0
2017-05-01,2017,L7GP,Sound and vision equipment,Japan,6639572.0,53507.0
2017-05-01,2017,L7GP,Sound and vision equipment,South Korea,4477362.0,174566.0
2017-05-01,2017,L7GP,Sound and vision equipment,Taiwan,6052100.0,167330.0
2017-06-01,2017,L7GP,Sound and vision equipment,China,73182594.0,3940283.0
2017-06-01,2017,L7GP,Sound and vision equipment,Hong Kong,13243882.0,475194.0
2017-06-01,2017,L7GP,Sound and vision equipment,Japan,10321553.0,118775.0
2017-06-01,2017,L7GP,Sound and vision equipment,South Korea,3573451.0,168090.0
2017-06-01,2017,L7GP,Sound and vision equipment,Taiwan,6419758.0,124213.0
2017-07-01,2017,L7GP,Sound and vision equipment,China,87403186.0,3959100.0
2017-07-01,2017,L7GP,Sound and vision equipment,Hong Kong,13249192.0,453004.0
2017-07-01,2017,L7GP,Sound and vision equipment,Japan,10174864.0,98659.0
2017-07-01,2017,L7GP,Sound and vision equipment,South Korea,3452148.0,117277.0
2017-07-01,2017,L7GP,Sound and vision equipment,Taiwan,8418621.0,222161.0
2017-08-01,2017,L7GP,Sound and vision equipment,China,83583596.0,4355828.0
2017-08-01,2017,L7GP,Sound and vision equipment,Hong Kong,11717032.0,453207.0
2017-08-01,2017,L7GP,Sound and vision equipment,Japan,13835898.0,98168.0
2017-08-01,2017,L7GP,Sound and vision equipment,South Korea,2153397.0,56395.0
2017-08-01,2017,L7GP,Sound and vision equipment,Taiwan,6640000.0,190991.0
2017-09-01,2017,L7GP,Sound and vision equipment,China,96656960.0,4390156.0
2017-09-01,2017,L7GP,Sound and vision equipment,Hong Kong,13911150.0,507752.0
2017-09-01,2017,L7GP,Sound and vision equipment,Japan,9051681.0,38120.0
2017-09-01,2017,L7GP,Sound and vision equipment,South Korea,2288266.0,33391.0
2017-09-01,2017,L7GP,Sound and vision equipment,Taiwan,3782787.0,121617.0
2017-10-01,2017,L7GP,Sound and vision equipment,China,110440984.0,5849696.0
2017-10-01,2017,L7GP,Sound and vision equipment,Hong Kong,23734069.0,916261.0
2017-10-01,2017,L7GP,Sound and vision equipment,Japan,9844899.0,69514.0
2017-10-01,2017,L7GP,Sound and vision equipment,South Korea,1687853.0,38028.0
2017-10-01,2017,L7GP,Sound and vision equipment,Taiwan,5070909.0,154073.0
2017-11-01,2017,L7GP,Sound and vision equipment,China,122831361.0,6811114.0
2017-11-01,2017,L7GP,Sound and vision equipment,Hong Kong,39854193.0,1260695.0
2017-11-01,2017,L7GP,Sound and vision equipment,Japan,9046728.0,54224.0
2017-11-01,2017,L7GP,Sound and vision equipment,South Korea,1450990.0,33970.0
2017-11-01,2017,L7GP,Sound and vision equipment,Taiwan,4723603.0,132031.0
2017-12-01,2017,L7GP,Sound and vision equipment,China,93750519.0,5091621.0
2017-12-01,2017,L7GP,Sound and vision equipment,Hong Kong,28882771.0,1002880.0
2017-12-01,2017,L7GP,Sound and vision equipment,Japan,4959472.0,56715.0
2017-12-01,2017,L7GP,Sound and vision equipment,South Korea,1914477.0,32074.0
2017-12-01,2017,L7GP,Sound and vision equipment,Taiwan,3347931.0,123258.0
2018-01-01,2018,L7GP,Sound and vision equipment,China,87592680.0,4535806.0
2018-01-01,2018,L7GP,Sound and vision equipment,Hong Kong,24483791.0,788031.0
2018-01-01,2018,L7GP,Sound and vision equipment,Japan,9309634.0,78778.0
2018-01-01,2018,L7GP,Sound and vision equipment,South Korea,1602598.0,32432.0
2018-01-01,2018,L7GP,Sound and vision equipment,Taiwan,4381194.0,178552.0
2018-02-01,2018,L7GP,Sound and vision equipment,China,64419376.0,4487929.0
2018-02-01,2018,L7GP,Sound and vision equipment,Hong Kong,19751182.0,609996.0
2018-02-01,2018,L7GP,Sound and vision equipment,Japan,6304691.0,64817.0
2018-02-01,2018,L7GP,Sound and vision equipment,South Korea,1209952.0,21435.0
2018-02-01,2018,L7GP,Sound and vision equipment,Taiwan,3914089.0,147429.0
2018-03-01,2018,L7GP,Sound and vision equipment,China,66801777.0,3566855.0
2018-03-01,2018,L7GP,Sound and vision equipment,Hong Kong,39990822.0,869718.0
2018-03-01,2018,L7GP,Sound and vision equipment,Japan,10606150.0,42017.0
2018-03-01,2018,L7GP,Sound and vision equipment,South Korea,1466706.0,39865.0
2018-03-01,2018,L7GP,Sound and vision equipment,Taiwan,3294849.0,89277.0
2018-04-01,2018,L7GP,Sound and vision equipment,China,66140844.0,3417519.0
2018-04-01,2018,L7GP,Sound and vision equipment,Hong Kong,34018499.0,780870.0
2018-04-01,2018,L7GP,Sound and vision equipment,Japan,8426791.0,42561.0
2018-04-01,2018,L7GP,Sound and vision equipment,South Korea,1100544.0,56734.0
2018-04-01,2018,L7GP,Sound and vision equipment,Taiwan,4135296.0,100817.0
2018-05-01,2018,L7GP,Sound and vision equipment,China,76177645.0,3988895.0
2018-05-01,2018,L7GP,Sound and vision equipment,Hong Kong,33160683.0,810564.0
2018-05-01,2018,L7GP,Sound and vision equipment,Japan,9884093.0,68689.0
2018-05-01,2018,L7GP,Sound and vision equipment,South Korea,2854543.0,55066.0
2018-05-01,2018,L7GP,Sound and vision equipment,Taiwan,3946314.0,195319.0
2018-06-01,2018,L7GP,Sound and vision equipment,China,71851609.0,3649089.0
2018-06-01,2018,L7GP,Sound and vision equipment,Hong Kong,27106502.0,659989.0
2018-06-01,2018,L7GP,Sound and vision equipment,Japan,9075736.0,58317.0
2018-06-01,2018,L7GP,Sound and vision equipment,South Korea,2379372.0,51045.0
2018-06-01,2018,L7GP,Sound and vision equipment,Taiwan,3601805.0,91803.0
2018-07-01,2018,L7GP,Sound and vision equipment,China,87917300.0,4121094.0
2018-07-01,2018,L7GP,Sound and vision equipment,Hong Kong,27993126.0,835053.0
2018-07-01,2018,L7GP,Sound and vision equipment,Japan,8411219.0,52913.0
2018-07-01,2018,L7GP,Sound and vision equipment,South Korea,2572348.0,66987.0
2018-07-01,2018,L7GP,Sound and vision equipment,Taiwan,4118766.0,219687.0
2018-08-01,2018,L7GP,Sound and vision equipment,China,97724062.0,4178091.0
2018-08-01,2018,L7GP,Sound and vision equipment,Hong Kong,16756200.0,529395.0
2018-08-01,2018,L7GP,Sound and vision equipment,Japan,9104314.0,46000.0
2018-08-01,2018,L7GP,Sound and vision equipment,South Korea,2823686.0,56664.0
2018-08-01,2018,L7GP,Sound and vision equipment,Taiwan,3502811.0,138793.0
2018-09-01,2018,L7GP,Sound and vision equipment,China,88944877.0,4327003.0
2018-09-01,2018,L7GP,Sound and vision equipment,Hong Kong,18010954.0,538961.0
2018-09-01,2018,L7GP,Sound and vision equipment,Japan,7353404.0,29491.0
2018-09-01,2018,L7GP,Sound and vision equipment,South Korea,2509021.0,56585.0
2018-09-01,2018,L7GP,Sound and vision equipment,Taiwan,3448365.0,113718.0
2018-10-01,2018,L7GP,Sound and vision equipment,China,131174837.0,7142784.0
2018-10-01,2018,L7GP,Sound and vision equipment,Hong Kong,29444433.0,845753.0
2018-10-01,2018,L7GP,Sound and vision equipment,Japan,6887221.0,27741.0
2018-10-01,2018,L7GP,Sound and vision equipment,South Korea,3676742.0,74391.0
2018-10-01,2018,L7GP,Sound and vision equipment,Taiwan,5741177.0,260210.0
2018-11-01,2018,L7GP,Sound and vision equipment,China,120664985.0,5955408.0
2018-11-01,2018,L7GP,Sound and vision equipment,Hong Kong,28152202.0,779633.0
2018-11-01,2018,L7GP,Sound and vision equipment,Japan,5958943.0,27395.0
2018-11-01,2018,L7GP,Sound and vision equipment,South Korea,5271689.0,138655.0
2018-11-01,2018,L7GP,Sound and vision equipment,Taiwan,4585528.0,168545.0
2018-12-01,2018,L7GP,Sound and vision equipment,China,97506828.0,4693029.0
2018-12-01,2018,L7GP,Sound and vision equipment,Hong Kong,15470348.0,509048.0
2018-12-01,2018,L7GP,Sound and vision equipment,Japan,9432709.0,47921.0
2018-12-01,2018,L7GP,Sound and vision equipment,South Korea,4290810.0,101236.0
2018-12-01,2018,L7GP,Sound and vision equipment,Taiwan,2585513.0,73679.0
2019-01-01,2019,L7GP,Sound and vision equipment,China,102822391.0,5003959.0
2019-01-01,2019,L7GP,Sound and vision equipment,Hong Kong,35098993.0,1158837.0
2019-01-01,2019,L7GP,Sound and vision equipment,Japan,8010411.0,39156.0
2019-01-01,2019,L7GP,Sound and vision equipment,South Korea,5132782.0,88197.0
2019-01-01,2019,L7GP,Sound and vision equipment,Taiwan,7539160.0,398443.0
2019-02-01,2019,L7GP,Sound and vision equipment,China,84870598.0,3880019.0
2019-02-01,2019,L7GP,Sound and vision equipment,Hong Kong,20453885.0,464689.0
2019-02-01,2019,L7GP,Sound and vision equipment,Japan,9807750.0,70597.0
2019-02-01,2019,L7GP,Sound and vision equipment,South Korea,3300766.0,60687.0
2019-02-01,2019,L7GP,Sound and vision equipment,Taiwan,3913626.0,169067.0
2019-03-01,2019,L7GP,Sound and vision equipment,China,69942356.0,3335137.0
2019-03-01,2019,L7GP,Sound and vision equipment,Hong Kong,30559029.0,582768.0
2019-03-01,2019,L7GP,Sound and vision equipment,Japan,11739549.0,66137.0
2019-03-01,2019,L7GP,Sound and vision equipment,South Korea,6215134.0,128263.0
2019-03-01,2019,L7GP,Sound and vision equipment,Taiwan,3660935.0,144268.0
2019-04-01,2019,L7GP,Sound and vision equipment,China,85502319.0,3956733.0
2019-04-01,2019,L7GP,Sound and vision equipment,Hong Kong,13008842.0,429685.0
2019-04-01,2019,L7GP,Sound and vision equipment,Japan,10275072.0,150746.0
2019-04-01,2019,L7GP,Sound and vision equipment,South Korea,3938099.0,71888.0
2019-04-01,2019,L7GP,Sound and vision equipment,Taiwan,2897035.0,91126.0
2019-05-01,2019,L7GP,Sound and vision equipment,China,80346799.0,3960755.0
2019-05-01,2019,L7GP,Sound and vision equipment,Hong Kong,18418561.0,515654.0
2019-05-01,2019,L7GP,Sound and vision equipment,Japan,5441274.0,85250.0
2019-05-01,2019,L7GP,Sound and vision equipment,South Korea,4450504.0,71834.0
2019-05-01,2019,L7GP,Sound and vision equipment,Taiwan,4593598.0,179645.0
2019-06-01,2019,L7GP,Sound and vision equipment,China,83634265.0,3480340.0
2019-06-01,2019,L7GP,Sound and vision equipment,Hong Kong,16762977.0,415918.0
2019-06-01,2019,L7GP,Sound and vision equipment,Japan,11861508.0,86308.0
2019-06-01,2019,L7GP,Sound and vision equipment,South Korea,1776265.0,26838.0
2019-06-01,2019,L7GP,Sound and vision equipment,Taiwan,2943504.0,61129.0
2019-07-01,2019,L7GP,Sound and vision equipment,China,94478684.0,4514706.0
2019-07-01,2019,L7GP,Sound and vision equipment,Hong Kong,12423883.0,468777.0
2019-07-01,2019,L7GP,Sound and vision equipment,Japan,9106689.0,149456.0
2019-07-01,2019,L7GP,Sound and vision equipment,South Korea,3756260.0,74537.0
2019-07-01,2019,L7GP,Sound and vision equipment,Taiwan,3920559.0,124003.0
2019-08-01,2019,L7GP,Sound and vision equipment,China,74262606.0,3657616.0
2019-08-01,2019,L7GP,Sound and vision equipment,Hong Kong,14946106.0,401196.0
2019-08-01,2019,L7GP,Sound and vision equipment,Japan,7216493.0,35149.0
2019-08-01,2019,L7GP,Sound and vision equipment,South Korea,5234123.0,76543.0
2019-08-01,2019,L7GP,Sound and vision equipment,Taiwan,3024762.0,69126.0
2019-09-01,2019,L7GP,Sound and vision equipment,China,84243976.0,4515588.0
2019-09-01,2019,L7GP,Sound and vision equipment,Hong Kong,14251299.0,435543.0
2019-09-01,2019,L7GP,Sound and vision equipment,Japan,8813116.0,37019.0
2019-09-01,2019,L7GP,Sound and vision equipment,South Korea,3261888.0,67829.0
2019-09-01,2019,L7GP,Sound and vision equipment,Taiwan,2936797.0,63731.0
2019-10-01,2019,L7GP,Sound and vision equipment,China,113741529.0,6055593.0
2019-10-01,2019,L7GP,Sound and vision equipment,Hong Kong,20284524.0,511571.0
2019-10-01,2019,L7GP,Sound and vision equipment,Japan,6625446.0,35184.0
2019-10-01,2019,L7GP,Sound and vision equipment,South Korea,4899767.0,84569.0
2019-10-01,2019,L7GP,Sound and vision equipment,Taiwan,3478969.0,115041.0
2019-11-01,2019,L7GP,Sound and vision equipment,China,81987492.0,4696754.0
2019-11-01,2019,L7GP,Sound and vision equipment,Hong Kong,23303697.0,617066.0
2019-11-01,2019,L7GP,Sound and vision equipment,Japan,8209717.0,13847.0
2019-11-01,2019,L7GP,Sound and vision equipment,South Korea,5664154.0,99914.0
2019-11-01,2019,L7GP,Sound and vision equipment,Taiwan,3229370.0,94052.0
2019-12-01,2019,L7GP,Sound and vision equipment,China,79354412.0,3696889.0
2019-12-01,2019,L7GP,Sound and vision equipment,Hong Kong,19679778.0,558227.0
2019-12-01,2019,L7GP,Sound and vision equipment,Japan,10258817.0,27593.0
2019-12-01,2019,L7GP,Sound and vision equipment,South Korea,2483010.0,60463.0
2019-12-01,2019,L7GP,Sound and vision equipment,Taiwan,2418710.0,56783.0
2020-01-01,2020,L7GP,Sound and vision equipment,China,110536503.0,5115497.0
2020-01-01,2020,L7GP,Sound and vision equipment,Hong Kong,15438628.0,500581.0
2020-01-01,2020,L7GP,Sound and vision equipment,Japan,7898454.0,43002.0
2020-01-01,2020,L7GP,Sound and vision equipment,South Korea,1708042.0,49243.0
2020-01-01,2020,L7GP,Sound and vision equipment,Taiwan,2432548.0,73338.0
