channel,outcome,impulse,horizon,n,impulse_standard_deviation,response_pp_per_one_sd,response_pp_per_one_unit,standard_error,lower_90,upper_90,p_value,r_squared,fdr_q
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c261_12m_pct,12,146,4.725848959816116,-1.0105828967870547,-0.21384155638067126,1.014943792372974,-2.680165435240597,0.6589996416664876,0.31939431982741295,0.39275839515066013,0.6710251498614997
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,1,156,1.0,2.1650942313270876,2.1650942313270876,0.7478695632313064,0.9348487998115886,3.3953396628425865,0.0037913940103328292,0.8681459435325236,0.0037913940103328292
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,2,155,1.0,3.966761599409683,3.966761599409683,1.2659991968664428,1.8841929205643848,6.049330278254981,0.0017284973444630161,0.7994165574838537,0.0018856334666869268
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,3,154,1.0,6.383499309175168,6.383499309175168,1.8867419045981975,3.279808876111133,9.487189742239202,0.0007160854372690524,0.7113908679194172,0.0008593025247228629
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,4,153,1.0,8.603760662869451,8.603760662869451,2.5279142906012217,4.445341654830441,12.762179670908461,0.000665279919117753,0.6522145790446243,0.0008593025247228629
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,5,152,1.0,10.43494744064198,10.43494744064198,2.7380092320032148,5.930922253996693,14.938972627287269,0.00013832515887965996,0.5944810076408009,0.00020748773831948995
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,6,151,1.0,12.71631928068534,12.71631928068534,3.028389359423696,7.73461878443336,17.698019776937322,2.680524013426083e-05,0.5598560697391857,5.361048026852166e-05
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,7,150,1.0,13.01200317021216,13.01200317021216,3.149462846731297,7.831136787339178,18.192869553085146,3.6040497675403445e-05,0.5277312456458332,6.178371030069161e-05
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,8,149,1.0,13.95979650486672,13.95979650486672,3.0389940912330538,8.960651224788347,18.958941784945093,4.357512257671416e-06,0.4955608302584015,1.2159577016638532e-05
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,9,148,1.0,13.710158731550688,13.710158731550688,3.005285429177276,8.766464200554068,18.653853262547308,5.066490423599389e-06,0.4621345871448663,1.2159577016638532e-05
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,10,148,1.0,14.48833988921469,14.48833988921469,2.8033632910192496,9.876807275488023,19.099872502941356,2.3636032993591218e-07,0.4463570277535739,1.418161979615473e-06
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,11,147,1.0,12.822824382133565,12.822824382133565,2.455165158687657,8.78407769609237,16.86157106817476,1.7624244226338128e-07,0.4216170574055167,1.418161979615473e-06
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,12,146,1.0,11.59767627527642,11.59767627527642,2.4468822887056048,7.5725549103557,15.62279764019714,2.139536107608708e-06,0.36033602262601605,8.558144430434833e-06
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,1,156,5.363445286078867,-0.1678280261830945,-0.03129108571661985,0.18226701538109433,-0.46765726648499467,0.13200121411880567,0.3571647150779954,0.8688783326778884,0.3571647150779954
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,2,155,5.363445286078867,-0.42095644133293675,-0.07848620035810817,0.2892630784359991,-0.8967942053601552,0.05488132269428175,0.14559399163393633,0.8038782663682227,0.15882980905520327
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,3,154,5.363445286078867,-0.6763037857018058,-0.12609502840593742,0.43624644610619623,-1.3939291895464985,0.04132161814288693,0.12107452065070629,0.722565889367881,0.1516585011658846
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,4,153,5.363445286078867,-0.827829804483992,-0.15434664853068833,0.5415871259822319,-1.7187406267247636,0.06308101775677943,0.12638208430490386,0.668353569897977,0.1516585011658846
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,5,152,5.363445286078867,-1.1364793692147874,-0.2118935327194603,0.6192860578977822,-2.1552049344566395,-0.11775380397293556,0.06648429001926016,0.6243510611290408,0.09972643502889025
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,6,151,5.363445286078867,-1.4702724440735095,-0.2741283569890583,0.6048501842750768,-2.465250997206011,-0.47529389094100827,0.015065348291274143,0.6092877726073148,0.02582631135646996
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,7,150,5.363445286078867,-1.6979274153398505,-0.31657401628518883,0.6836299853441942,-2.82249874123105,-0.5733560894486511,0.013002763545711329,0.5931190682008531,0.02582631135646996
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,8,149,5.363445286078867,-2.126368643717777,-0.39645573512922566,0.6650789429075614,-3.2204235048007157,-1.0323137826348385,0.0013878441058334467,0.5982684205121014,0.003330825854000272
